external_id	days old	text	location	organization	team	subteam	description
<a href='https://jobs.netflix.com/jobs/137774590'>137774590</a>	1	Senior Software Engineer - Operating System Security Development	"Remote, United States"	Product	Video Encoding and Streaming	Streaming Delivery	"<div>Netflix is the world's leading streaming entertainment service with 204 million paid memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause, and resume watching, all without commercials or commitments.</div><div><br></div><div><a href=""https://media.netflix.com/en/company-blog/how-netflix-works-with-isps-around-the-globe-to-deliver-a-great-viewing-experience"" class=""postings-link"">Open Connect</a> is a critical group within Netflix that builds and manages a content delivery network (CDN) that delivers all of Netflix’s streaming video to its customers. According to a 2018 Sandvine report, data delivered by Open Connect accounts for approximately 15% of all downstream traffic volume across the entire internet. All of this traffic is delivered by our edge cache servers (which we call “Open Connect Appliances”, or OCAs).&nbsp;</div><div><br></div><div>A small team of talented software engineers develop and maintain the operating system that runs the content caches. Because of the important role these caches serve, it is critical that they be both efficient and secure.</div><div>We are looking for a software engineer to architect and implement security features for the OCAs. In this role, you will have the opportunity to partner with internal stakeholders to assess ways to improve the security posture of the OCAs; develop the architecture for these improvements; and implement the changes. Implementing these changes may require a variety of methods: kernel development, user-space development, configuration changes, or utilizing hardware-based security features such as TPMs.</div><div>In this role, you will have the opportunity to directly impact a critical area of business.&nbsp; We provide the freedom to execute, learn and pivot, and the responsibility to be self directed, collaborative and insightful.</div><div><br></div><div><h2>Qualifications:</h2><ul><li>Kernel development experience</li><li>Proven track record of architecting security features that meaningfully improve system security</li><li>Proven track record of successfully implementing security features across kernel space and user space</li><li>Success at partnering with others to improve the security posture through cross-functional changes</li></ul></div><div><h2>You will be successful in this role if you:</h2><ul><li>Have the ability to define and self-manage cross-functional projects fueled by ambiguous questions.&nbsp;</li><li>Are a self-starter, curious and not afraid to ask when in doubt</li><li>Are a quick learner and excited about learning new technologies</li><li>Advocate thoughtful collaboration, take pride in your work and enjoy taking full ownership of projects from conception to production</li></ul></div><div><h2>Nice to have:</h2><ul><li>Experience conducting penetration tests which found meaningful opportunities for improvement</li><li>Experience successfully using TPMs/HSMs, trusted execution environments, and other hardware features</li><li>Experience working on highly distributed systems</li><li>Experience using operating system execution environments such as containers or virtual machines to enhance security</li><li>Experience with FreeBSD</li></ul></div>"
<a href='https://jobs.netflix.com/jobs/137437751'>137437751</a>	2	Senior Messaging UI Engineer	"Remote, United States"	Product	Core Engineering	Platform Engineering	"<div>Netflix is the world’s leading Internet television network with over 200 million members enjoying TV series, documentaries, and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause, and resume watching, all without commercials or commitments.</div><div><br></div><div>The Team</div><div><br></div><div>The Messaging Engineering team at Netflix creates &amp; delivers multi-channel messaging experiences for members and partners in the Netflix Product and Studio ecosystems. The group owns the platform, applications, channels, and messages that enables Netflix to communicate with its customers and partners.</div><div><br></div><div>The Engagement Messaging team is an experimentation focused product development team.&nbsp; We experiment and A/B test messaging experiences across the member lifecycle to drive engagement and retention with timely, personalized, and delightful member experiences.&nbsp; Our outbound messaging channels include Emails, Push notifications, Messaging Apps, and the browser, to name a few. The team also experiments with and owns the In-App notification center and other messages shown to members across all <a href=""https://devices.netflix.com/en/"" class=""postings-link"">devices</a>.&nbsp; This team engages directly with our more than 200 million members in over 190 countries directly - by sending &gt;100B messages per year through communication channels both outside and inside of the Netflix apps.&nbsp;</div><div><br></div><div>You can read more details on some of the team’s work on the <a href=""https://sites.google.com/netflix.com/messaging"" class=""postings-link"">Messaging Engineering @ Netflix site</a>.</div><div>&nbsp;</div><div>The Role</div><div><br></div><div>As a Senior Messaging UI Engineer on the Engagement Messaging team, you will lead cross-functional projects that span across multiple business initiatives all focused on increasing member engagement with the Netflix service. You will partner with various cross-functional partners including UX, Content Design (copy), Product, Engineering, Localization, Data Science, and more. You will be a Messaging advocate as you work closely with many stakeholders from different parts of the business and guide them to build the best Messaging experiences.&nbsp;</div><div><br></div><div>You will ideate, plan, track, and build customer-facing email, push, and in-app experiences using HTML, React, TypeScript, SASS/LESS, Java, and Groovy. You will also test your work thoroughly, using engineering best practices. You will monitor and dive into issues via tools like ElasticSearch/Kibana, command-line tools, and remote debugging. You will learn to focus on incrementality and identify the data needed to measure whether your test was successful or not, while partnering with data scientists to perform the analysis.&nbsp;</div><div><br></div><div>You will help shape and drive the direction of the Product and Messaging Experiences.&nbsp; Your passionate ideas are encouraged and expected. As a product innovation team, we value challenges to existing assumptions. Come join us and help shape and evolve our <a href=""https://jobs.netflix.com/culture"" class=""postings-link"">culture</a>.</div><div><br></div><div><h2>You will be successful in this role if:</h2><ul><li>You are passionate about product development and you enjoy the independence of managing projects on your own</li><li>You have experience in building consumer facing products and apps&nbsp;</li><li>You own the experiences you build, beyond just your code. You have a passion for quality.</li><li>You are extremely collaborative and enjoy working on highly visible cross-functional projects</li><li>You can make wise choices and take smart risks when dealing with ambiguous requirements</li><li>You are proactive and can move fast or pivot to meet the changing needs of the product</li><li>You enjoy problem solving and are willing to learn how to use big-data queries, debuggers, and command line tools</li></ul></div><div><h2>Technical Skills needed for the role:</h2><ul><li>Deep knowledge and experience in Email technologies (HTML, CSS, SASS/LESS)</li><li>Comfortable using common development tools and environments (e.g Git, VSCode, Yarn/NPM, IntelliJ, Gradle)</li></ul></div><div><h2>Nice to Have:</h2><ul><li>Experience with AMP email or web development</li><li>Experience with Web client development or mobile client development for iOS and Android platforms</li><li>Experience with A/B Testing</li><li>Experience with Typescript, JavaScript, React, or <a href=""http://Node.js"" class=""postings-link"">Node.js</a></li><li>Experience with JVM languages such as Java, Groovy, Scala, and Kotlin</li><li>Experience working on Messaging</li></ul></div><div><span style=""font-size: 11pt"">Netflix has a unique </span><a href=""https://jobs.netflix.com/culture"" style=""font-size: 11pt"" class=""postings-link"">culture</a><span style=""font-size: 11pt""> that values employee freedom and responsibility. Apply to talk to us to see if this product development role on a small, impactful, and collaborative team is right for you. </span></div>"
<a href='https://jobs.netflix.com/jobs/137183867'>137183867</a>	3	"Senior Software Engineer, Production Infrastructure Engineering"	"Remote, United States"	Product	Core Engineering	Infrastructure Network Engineering	"<div>Netflix is the largest production studio in the world. The Production Infrastructure Engineering team is responsible for building the infrastructure platform that enables artist collaboration on a global scale. We work closely with peer engineering teams in Digital Production and Animation Technologies, Platform Engineering, and other central engineering teams at Netflix.</div><div><br></div><div>Do you have a passion for solving customer needs with technology and making their experience the best it can be? Would you enjoy being an early hire in a highly visible space with the opportunity to build a team and shape our products? Are you interested in defining and building the technical future of the studio production platform?</div><div><br></div><div>We are highly collaborative and focused on building scalable and foundational services for other engineering teams. Much of the content created today happens at the intersection of technology and art, and our platform is what powers the creative applications and tools artists use to make Netflix content across the globe. Our team provides the services such as workstations and rendering, as well as systems and software foundations that power a global footprint of collaborative artist work environments both in the cloud and near premises.</div><div><br></div><div>We are seeking a Senior Software Engineer with extensive Windows domain experience to join our Production Infrastructure Engineering team.</div><div><br></div><div>About the Role:</div><div><br></div><div>We are looking for a Senior Software Engineer who is excited by working with partner teams&nbsp; to build custom solutions to satisfy a wide range of artist needs.</div><div><br></div><div><h2>Our Opportunity</h2><ul><li>Be part of a team that’s building a service that instantiates and orchestrates a variety of workstation instances across a heterogeneous infrastructure.</li><li>Build, operate, and support the virtual workstations that power the <a href=""https://netflixtechblog.com/empowering-the-visual-effects-community-with-the-netfx-platform-35fdf604909c"" class=""postings-link"">NetFX Platform</a>, the Netflix Animation Studio, and other post-production use cases.</li><li>Leverage your knowledge of studio production and hands on experience to build and support novel solutions for artists.</li><li>Partner with stakeholders to identify needs, understand security requirements, and improve the artist’s experience.</li><li>Work cross-functionally with Engineering teams to manage systems and services that provide reliable and scalable solutions supporting the artist experience.</li><li>Join an environment where different backgrounds, cultures, industry and life experiences are embraced and valued.</li></ul></div><div><h2>Your Experience</h2><ul><li>You have built, or contributed to, “always-on” servers, services, agents, or APIs using tools and languages like PowerShell, Chocolatey, Java, Go, Python, JavaScript (NodeJS), C++ or Ruby. We only use some of these, but experience in any one of them is enough.</li><li>You have technical curiosity and are ready to help across the team and learn new skills.</li><li>You have a strong bias for automation and taking the time to think about the right way to solve a problem versus quick fixes or band-aids.</li><li>Knowledge of cloud compute and storage, including public cloud vendors (AWS, GCP, or Azure).</li><li>Experience using build and deployment tools such as Jenkins, Docker, and Terraform.</li><li>Experience with operational tools like AWS CloudWatch, Splunk, and SaltStack.</li><li>Knowledge of digital production workflows, tools and technologies strongly desired.</li><li>Experience working in Linux and Windows environments.</li></ul></div><div>For more information on what it’s like to work at Netflix, please take a look at our <a href=""https://jobs.netflix.com/culture/#introduction"" class=""postings-link"">culture memo</a>!</div>"
<a href='https://jobs.netflix.com/jobs/135095533'>135095533</a>	8	"Engineering Manager, Enterprise Software Engineering"	"Remote, United States"	Product	Security	Corporate Engineering	"<div>At Netflix, we are shaping the future of global entertainment, bringing moments of joy to 200+ million customers. The Enterprise Software Engineering team drives productivity and operational efficiency for our corporate teams and the employees through business automation, workflow optimizations and targeted technology solutions. We focus on building custom enterprise applications that cater to the unique needs of our customers and keep our business functioning smoothly.&nbsp;</div><div><br></div><div>We are looking for an experienced Engineering Manager to lead a suite of enterprise applications and drive engineering solutions to fruition. As an engineering leader, you will drive strategic enterprise programs in Talent, Corporate Operations, Travel and Legal operations domain, streamline the development of multiple critical initiatives and define the long term technology roadmap to support the product priorities.</div><div><br></div><div><b>Responsibilities:</b></div><div>As an engineering manager, you’ll be responsible for technical direction, implementation and execution of key enterprise applications.&nbsp; You’ll partner closely with product management, product designers and cross functional partners to craft and evolve the vision, mission, and strategy on team projects.&nbsp; You’ll help implement effective project logistics that emphasize quality and drive progress.&nbsp; You'll create and fulfill the engineering hiring plan for the team, including sourcing&nbsp; and interviewing. You’ll develop a diverse and inclusive team where team members are empowered to do their best work. You'll mentor engineers and look for opportunities to advance&nbsp; their careers while keeping them engaged and focused on the product and the company vision.&nbsp;&nbsp;</div><div><br></div><div><br></div><div><b>About you:</b></div><div>You are self driven, passionate, have developed engineering strategies and have a strong track record of delivering high-quality prod.&nbsp; You thrive in a fast paced development environment with an ability to make rapid decisions.&nbsp; You can deal with ambiguous situations, remove obstacles and guide your team to find the optimal product solutions.&nbsp; You have experience working with a diverse group of cross functional peers - product, design, data science, and business stakeholders driving technical direction and decision making. You are adept at solving complex technical problems and removing roadblocks so your team can focus on delivery of the projects. You enjoy coaching, mentoring and developing a strong engineering team and do not shy away from having the tough conversations when needed.</div><div><br></div><div><h2>The ideal candidate is someone who has:</h2><ul><li>5+ years of software engineering experience with 3+ years of experience building and leading teams</li><li>Solid understanding of software engineering fundamentals and software delivery process</li><li>Excellent communication and collaboration skills</li><li>Expertise in hiring diverse teams, creating an inclusive environment and retaining top talent</li><li>Experience working with product, design, business and leadership in setting the long term strategic direction for team and products</li><li>Experience with effectively creating alignments with multiple teams and operating well in ambiguity</li><div><br></div></ul></div>"
<a href='https://jobs.netflix.com/jobs/135445764'>135445764</a>	8	Finance BI Solution Architect	"Remote, United States"	Corporate Functions	Finance	Finance	"<div>Our goal, at Netflix, is to entertain the world.</div><div><br></div><div>We have over 200M members, serve over 190 countries, and will spend over $13 billion on content in 2021. We’re well on our way to achieve our goal, but have a lot of work ahead of us. We’re looking for a Business Intelligence (BI) architect to help build a cohesive financial data solution that will incorporate all aspects of our business, flexibly adapt and evolve as our system and data landscapes change, and empower our partners to put the data in their own hands. If the below describe you, we’d love to hear from you.</div><div><h2>Your experience shows that you:</h2><ul><li>Have a deep understanding of finance and can materially contribute to conversations with our accounting and FP&amp;A partners.&nbsp;</li><li>Know the month/quarter end close processes and can empathize with what’s painful and important for our partners.</li><li>Have vast hands-on experience with different ERPs (e.g. Workday, SAP, etc) and BI tools (e.g. Tableau, Microstrategy, Looker, etc).</li><li>Are a systems-thinker who appreciates and plans for how components impact each other and proactively design accordingly.</li><li>Understand and have experience with different datastores (e.g. Hive, S3, BigQuery, MySQL, etc) and know how and when to leverage their strengths and trade offs.</li><li>Bonus points: Deep Workday experience and know how to squeeze out all&nbsp;</li></ul></div><div><h2>Your coworkers would describe you as:</h2><ul><li>Clear, concise, and effective in both written and verbal communications.</li><li>Responsible and take accountability.</li><li>Excel at working in an environment with lots of context and minimal guidance.</li><li>Ruthlessly pragmatic and know how to prioritize and have an impact.</li><li>Have strong convictions and are open to being convinced otherwise.</li></ul></div><div><h2>In this role you’ll:</h2><ul><li>Define, plan and implement a financial data strategy at Netflix, working closely with cross functional partners (software developers, data engineers, data analyst, product managers, and finance partners).</li><li>Balance short term deliverables to immediately benefit Netflix while building towards the long term vision you and the team create.</li><li>Learn the ins-and-outs of how Netflix manages money</li><li>Challenge us to get better while learning from your stunning colleagues to improve yourself</li></ul></div><div>If the above sounds like you, and if you resonate with our <a href=""https://jobs.netflix.com/culture"" class=""postings-link"">unique culture</a>, please apply - we’d love to hear from you!</div><div><br></div>"
<a href='https://jobs.netflix.com/jobs/138084066'>138084066</a>	8	Remote Operations & Support Specialist (UCAN)	"Remote, United States"	Corporate Functions	Netflix Technology Services	Netflix Technology Services	"<div>Netflix is on the hunt for a smart, motivated, and user experience centric individual to take on the role of a Remote Operations Support (ROS) Specialist, within our larger N-tech Support team. This individual will help provide exceptional technical support to Netflix’s corporate and production employee base. ROS plays a critical role inside the company, providing amazing technical support to our employees around the world, with a focus on increasing and enabling productivity.</div><div><br></div><div>As a ROS Specialist, you will be part of a team responsible for providing world-class 24/7 remote support, resolving and dispatching every technology issue that comes your way. You are an expert in all our internal and production office technologies and must ensure Netflix employees stay highly productive in the most secure environment possible.</div><div><br></div><div>These support requests can come in via tickets, email, chat, video hangouts, phone calls, and automated alerts. This position will involve a multitude of operational and some project based tasks such as supporting cloud applications, remote troubleshooting, account and system administration, provisioning/deprovisioning accounts, training on applications and security practices, automating solutions for the team, and documentation.&nbsp;</div><div><br></div><div>Daily duties can consist of prioritizing, routing, recommending, and resolving all incoming internal technology support incidents and requests. You will partner with cross-functional technology and operational teams to ensure requests are being resolved resulting in a great user experience. The ROS specialist must also be forward thinking and coming up with solutions to always be striving to make things better for the business.</div><div><br></div><div><h2>Recommended Experience</h2><ul><li>Strong background and at least 3+ years of experience in a technical troubleshooting, research, documentation and/or support engineer role; documenting the users experience and determining the root cause of technical issues.</li><li>Familiar with basic IT principles including incident and issue management</li><li>Strong fundamental knowledge in networking protocols and troubleshooting</li><li>Experience working with software support tools such as Zendesk, JIRA, and Confluence or similar products</li><li>Familiarity with distributed computing environment concepts; local and network-based user and group accounts and permissions</li><li>Experience in analyzing support data to identify trends and priority&nbsp;&nbsp;</li><li>Knowledge of best practices around data security</li><li>Experience working with Active Directory</li><li>Experience supporting Cloud and SaaS Applications and SSO, including Google Apps for the Enterprise (Gmail, Calendaring, Drive, Sites, Groups and Google+)</li><li>Experience with Google G-Suite administration a plus</li><li>In-depth knowledge of and the ability to perform remote troubleshooting on Mac OS, Chrome OS, Windows, Linux, and various applications including Office</li><li>Mobile device support including iPhone and Android</li><li>Experience in automation with scripting or programming languages such as Bash, Python, Java, or JavaScript a plus</li><li>Experience with supporting users remotely through email, chat, and phone channels in a fast-paced environment</li></ul></div><div><h2>Who You Are:</h2><ul><li>Proven ability to work autonomously; must be a self-motivated self-starter who can initiate ideas and take ownership of work</li><li>Ability to learn new technologies quickly and with minimal guidance</li><li>Contribute to our overall working environment and culture, where expressing your thoughts and sharing your feedback is a part of your every day</li><li>Contribute to a growing, diverse and inclusive culture by encouraging an open minded and supportive environment&nbsp;</li><li>Ability to collaborate with your colleagues in a global setting, partnering with our other offices to share ideas and feedback to ensure our operational alignment, support, documentation, and research is of the highest calibre&nbsp;</li><li>Thrives on technical challenges and takes pride in finding the root cause to solve them</li><li>Strong communication skills to partner with technical and non-technical stakeholders effectively in a remote environment and are are proficient with phone, email, and computer-based support solutions</li><li>Capable of composing process, procedure documentation, and training users in complex topics</li><li>Passionate about providing world class user support, where the focus is the user experience and continuous improvement of the products and workflows we support</li><li>Ability to understand the needs of our employees and users to make great judgment calls</li><li>Ability to prioritize and/or multitask competing initiatives and technical issues&nbsp;</li><li>Out of the box thinking with an ability to constantly improve</li><li>Flexible schedule to accommodate 24/7 business needs, working evening and weekends at times</li></ul></div>"
<a href='https://jobs.netflix.com/jobs/135048738'>135048738</a>	9	Senior Software Engineer - Web Member Platform	"Remote, United States"	Product	Client and UI Engineering	UI Engineering	"<div>Netflix is on a mission to reimagine and revolutionize how the world consumes entertainment. Our goal is to delight and satisfy our members with great content, create a personalized member experience, and ultimately spur high-quality conversations about the service.&nbsp;</div><div>&nbsp;</div><div>The Web Member Platform team owns the member-facing platform initiatives that enable <a href=""http://netflix.com"" class=""postings-link"">netflix.com</a> to scale. We work with UI engineering and various partner teams to broker solutions to enable customer-facing innovation. We focus on engineering excellence to deliver innovative product experiences that connect our global audience to their cherished stories.</div><div>&nbsp;</div><div>We are building a strong &amp; diverse team. We need you, a technically strong web engineer with 5+ years of development experience architecting, designing, building, and maintaining web apps and services using JavaScript or TypeScript.&nbsp;</div><div>&nbsp;</div><div>You would use your prior experience as a UI/UX engineer to influence UI architecture and go below the UI layer while working on the next iteration of web platform technologies critical to delivering the best member experiences for Netflix.&nbsp;</div><div>&nbsp;</div><div><br></div><div><h2>We value engineers that are:</h2><ul><li>Passionate about web technologies, API integrations, performance, repaying tech debt, and deleting deprecated (ideally, dead) code.</li><li>Architects-at-heart that provide holistic solutions to complex problems and implementers of clean, scalable, and maintainable APIs.</li><li>Outspoken technical leaders with grit, a positive attitude, and a high degree of empathy when vocalizing their opinions concerning technical decisions.</li><li>Proactive collaborators and excellent communicators that lead by influence and work well with multiple teams to deliver production-ready code with minimal guidance.</li><li>Curious and ready to help across the team and learn new skills.</li><li>Inclusive-minded and desire to help shape <a href=""https://jobs.netflix.com/culture"" class=""postings-link"">our unique and constantly improving culture</a>.</li></ul></div><div><h2>What Sets You Apart</h2><ul><li>Experience with <a href=""https://www.typescriptlang.org/"" class=""postings-link"">TypeScript</a>, <a href=""https://nodejs.org/en/about/"" class=""postings-link"">Node.js</a> &amp; <a href=""https://graphql.org/"" class=""postings-link"">GraphQL</a> using <a href=""http://www.apollographql.com"" class=""postings-link"">Apollo</a> or <a href=""https://relay.dev/"" class=""postings-link"">Relay</a>.</li><li>Experience with modern <a href=""https://reactjs.org/"" class=""postings-link"">React</a> development using <a href=""https://reactjs.org/docs/hooks-intro.html"" class=""postings-link"">Hooks</a> &amp; <a href=""https://reactjs.org/docs/context.html"" class=""postings-link"">Context</a>.</li><li>Experience building frameworks &amp; SDKs with APIs consumed across multiple teams.</li><li>Experience adding instrumentation &amp; telemetry to debug and measure app health.</li></ul></div><div><span style=""font-size: 11pt"">You will be responsible for driving web platform initiatives to completion in collaboration with your peers and cross-functional partners.</span>&nbsp;</div><div><br></div><div><span style=""font-size: 11pt"">To learn more about engineering at Netflix, check out our </span><a href=""https://www.youtube.com/channel/UCGGRRqAjPm6sL3-WGBDnKJA"" style=""font-size: 11pt"" class=""postings-link"">YouTube engineering channel</a><span style=""font-size: 11pt"">.</span>&nbsp;</div><div><br></div><div><b style=""font-size: 11pt"">Your Future Colleagues</b>&nbsp;<a href=""https://www.linkedin.com/in/whitney-beck-72148a39/"" style=""font-size: 11pt"" class=""postings-link"">Whitney Beck</a><span style=""font-size: 11pt"">, </span><a href=""https://www.linkedin.com/in/carlos-castro-a2415366/"" style=""font-size: 11pt"" class=""postings-link"">Carlos Castro</a><span style=""font-size: 11pt"">, </span><a href=""https://www.linkedin.com/in/kevin-gallagher-5419799/"" style=""font-size: 11pt"" class=""postings-link"">Kevin Gallagher</a><span style=""font-size: 11pt"">, and </span><a href=""https://www.linkedin.com/in/mojwang/"" style=""font-size: 11pt"" class=""postings-link"">Marvin Ojwang</a>. </div><div><br></div>"
<a href='https://jobs.netflix.com/jobs/135063494'>135063494</a>	15	Senior Software Engineer - Games User Identity and Social	"Remote, United States"	Product	Core Engineering	Edge Engineering	"<div><br></div><div><span style=""font-size: 24px"">About Us</span></div><div><br></div><div>Netflix's mission is to entertain the world. The company started that journey as a pioneer in content streaming, and today serves 209 million accounts in 190+ countries. As we reach an ever growing share of the 7 Billion+ users around the world, our systems and infrastructure needs to stay one step ahead, so we keep delivering that seamless experience that our users count on us for.</div><div>The USD (User Systems &amp; Data) team is at the core of the mission, supporting the growth and user experience with our backend systems, APIs and services. We power the user identity, accounts, profiles, and critical user-focused functionality in the Netflix product. We operate at tremendous scale - hundreds of millions of accounts, billions of profiles, tens of millions of requests per second. Hundreds of micro-services rely on our APIs and systems to accomplish key features that bring our users back to our product every day.</div><div><br></div><div><br></div><div><span style=""font-size: 24px"">The Opportunity</span></div><div><br></div><div>With Netflix's growth, USD team's scope is expanding, and we are looking to hire a Senior Software Engineer who will help design, develop and evolve systems to manage user identity for hundreds of millions of users around the world. You will help define concepts and interfaces that help the entire Netflix microservices ecosystem access and manage user information and state. You will create solutions and infrastructure that enables hundreds of microservices at Netflix to access and mutate user information efficiently and consistently. You will build systems to grapple with Netflix's ever-growing scale, and work on some of the most critical and highest rps services. You will scale data stores to handle hundreds of billions of rows globally, with an eye on consistency and reliability. You will help ensure that the data we are entrusted to protect are secure, yet accessible to appropriate systems, which are key to creating a personalized experience for every member. This opportunity will allow you to deliver tremendous impact by solving problems that span broad and diverse domains across Netflix.</div><div><br></div><div>As Netflix expands into gaming, you will help us build the backend for the foundational user identity and social features. You will help the team expand its scope from streaming to the gaming domain, and beyond. You will work closely with some very talented software engineers, data engineers and product managers to help define the future of the team, and the Netflix products.</div><div><br></div><div><span style=""font-size: 24px"">What you can expect</span></div><div><br></div><div>1 month</div><div>You will spend time getting familiar with Netflix culture, the team, technology and terminology, meeting with partners and learning about your partner teams and what they do. This will help you build the picture of how your work directly impacts Netflix. You will commit something into production.</div><div><br></div><div>3 months</div><div>You will get great at building, operating, evolving and maintaining critical microservices in distributed systems that are reliable and performant that are extremely easy to operate at scale. You will work across all phases of the software development lifecycle to design high-scale fault tolerant distributed systems. You will contribute to the quarterly roadmap (built by engineers) and retrospectives and take on-call rotation responsibilities. You will use your adaptability and remote-inclusive skills to enjoy learning and growing with your team and partners.&nbsp;&nbsp;</div><div><br></div><div>6 months</div><div>You will lean into risk to innovate rapidly to scale and support the delivery of new, highly impactful features for key user experiences, design meaningful and intuitive APIs, and flexible and scalable data models. You will start contributing to the long-term roadmap for the team and the org.</div><div><br></div><div>12 months</div><div>You will use your knowledge and creativity to champion and lead new initiatives and improvements for the team, group and org.</div><div><br></div><div><h2>We are looking for someone with skills & experience in:</h2><ul><li>Excellent programming skills in Java or other common programming languages</li><li>Keen eye for detail; skill in understanding complex, sometimes conflicting requirements, and coming up with well-designed solutions</li><li>Proclivity towards craftsmanship - creating clean, efficient, readable, well-designed code</li><li>Writing code in a microservices environment, and experience building APIs. gRPC experience a bonus.</li><li>Experience with data modeling (e.g., JSON/XML/protobuf)</li></ul></div>"
<a href='https://jobs.netflix.com/jobs/132624791'>132624791</a>	15	"Senior Security Software Engineer, IAC"	"Remote, United States"	Product	Video Encoding and Streaming	Information Security	"<div>Netflix is the world's leading streaming entertainment service with 200+ million paid memberships in over 190 countries enjoying TV series, documentaries, and feature films across a wide variety of genres and languages. This is made possible, in part, by an engineering organization that enables our customers to stream content and our studio to produce content.&nbsp;</div><div><br></div><div><br></div><div>The Security Services Engineering organization supports the Netflix workforce by creating and operating authentication, authorization, and cryptographic software services. Our IAM use cases will continue to become more complex as we increase investment in Netflix Originals content production ecosystems, including Gaming. Our workforce and partners are global, and they access our information with different patterns from a variety of locations and devices. With security and ease of information access for our fast-paced growth in mind, we realize that the traditional corporate network security perimeter no longer meets our requirements. Instead, we invest in Identity as a perimeter in the open internet, with reliable and strong authentication and authorization service to protect our information.</div><div><br></div><div><br></div><div><b style=""font-size: 11pt"">The Role&nbsp;</b></div><div>This role is a unique opportunity to contribute to building services from the ground up with security, large scale, high availability, high throughput, and low latency in mind! You will be part of the Identity and Access Control team, focusing on core functionality to support all of the Netflix ecosystem (Enterprise, Studio and Gaming). You will take ownership of system design, implementation, partner integration, and rollout strategy for some of our foundational services.&nbsp;</div><div><br></div><div><br></div><div><span style=""font-size: 11pt"">If you are curious about some of the team’s work, you can watch this </span><a href=""https://youtu.be/ce7dUI5uD-0"" style=""font-size: 11pt"" class=""postings-link"">Building Identity for an Open Perimeter</a><span style=""font-size: 11pt""> conference talk by our IAM engineers. Another recommended read is </span><a href=""https://medium.com/@bdpsecurity/netflix-culture-meets-product-security-599ceecd615d"" style=""font-size: 11pt"" class=""postings-link"">this</a><span style=""font-size: 11pt""> blog post about how product and application security operates in the Netflix culture.</span></div><div><h2>What you’ll need to be successful:</h2><ul><li>You are a pragmatic security software engineer who believes in risk focused, scalable security approaches with a strong technical background in developing low latency, high resiliency, and high-availability, services.&nbsp;</li><li>Strong IAM fundamentals - AAA (Authentication, Authorization, Accountability), and Identity lifecycle</li><li>In-depth experience in at least one modern programming language such as Java (preferred), C++, C#, or Python, and mastery of object-oriented design and programming</li><li>You prefer collaboration and problem solving over process and mandates and are also comfortable dealing with ambiguity and independent decision making.</li><li>Experience architecting and building complex distributed systems</li><li>Experience running services on top of a Cloud computing platform (e.g., AWS, Microsoft Azure, GCP)</li><li>You have excellent verbal and written communication skills and a product focused mindset to build the right solutions for your stakeholders and customers.&nbsp;</li></ul></div><div><h2>Nice to have:</h2><ul><li>Experience working with authentication and authorization protocols/frameworks (OpenID Connect, OAuth, SAML)</li><li>Experience in continuous integration and continuous deployment in a Cloud platform</li><li>Experience with NoSQL technologies such as Hive, Presto, Spark, or Cassandra</li><li>Experience with Graph database</li><li>Experience with GraphQL</li></ul></div>"
